sim,year,species_code,ess,value
5,2016,21740,ess_f,6.004853538044417
5,2016,21921,ess_f,14.404792640590564
5,2016,30060,ess_f,277.8353336627607
5,2016,30420,ess_f,94.56455385593482
5,2018,10110,ess_f,188.23402670457534
5,2018,21720,ess_f,190.91502005751147
5,2018,21740,ess_f,101.87627135332649
5,2018,21921,ess_f,172.93352683381573
5,2018,30060,ess_f,105.08427789460914
5,2018,30420,ess_f,162.49835617165854
5,2014,10110,ess_m,120.07570337246838
5,2014,21720,ess_m,339.78265527858025
5,2014,21740,ess_m,16.962280069956865
5,2014,21921,ess_m,52.30286972817307
5,2014,30060,ess_m,268.3943606587081
5,2014,30420,ess_m,111.55704973371029
5,2016,10110,ess_m,40.2054910385387
5,2016,21720,ess_m,83.05611294129619
5,2016,21740,ess_m,4.898206167851544
5,2016,21921,ess_m,50.78216134674922
5,2016,30060,ess_m,194.07299493410343
5,2016,30420,ess_m,58.16816001242738
5,2018,10110,ess_m,115.2860166965114
5,2018,21720,ess_m,458.0771361732557
5,2018,21740,ess_m,45.10887965837732
5,2018,21921,ess_m,168.6343435955363
5,2018,30060,ess_m,170.77086593759765
5,2018,30420,ess_m,76.27940407250088
5,2014,10110,ess_t,249.65308040228717
5,2014,21720,ess_t,368.6943536881799
5,2014,21740,ess_t,17.022540770825636
5,2014,21921,ess_t,124.32459280876313
5,2014,30060,ess_t,678.8991753687538
5,2014,30420,ess_t,179.15966116470548
5,2016,10110,ess_t,114.2809799534638
5,2016,21720,ess_t,112.74428073848182
5,2016,21740,ess_t,29.456839167600176
5,2016,21921,ess_t,27.11313428312291
5,2016,30060,ess_t,383.8858294007314
5,2016,30420,ess_t,142.97760850775245
5,2018,10110,ess_t,243.5212151054621
5,2018,21720,ess_t,426.7320623426477
5,2018,21740,ess_t,102.78798780943261
5,2018,21921,ess_t,202.38676983211747
5,2018,30060,ess_t,193.76376835973392
5,2018,30420,ess_t,183.17857112456608
6,2014,10110,ess_f,223.81754066436443
6,2014,21720,ess_f,58.65021824581636
6,2014,21740,ess_f,20.737175828055776
6,2014,21921,ess_f,87.69791177077298
6,2014,30060,ess_f,151.79964719468504
6,2014,30420,ess_f,130.536432489694
6,2016,10110,ess_f,100.50001784209552
6,2016,21720,ess_f,88.96993432413106
6,2016,21740,ess_f,41.272213411290984
6,2016,21921,ess_f,95.06196729501887
6,2016,30060,ess_f,195.69435263999648
6,2016,30420,ess_f,154.665859281134
6,2018,10110,ess_f,177.385271334876
6,2018,21720,ess_f,172.47150339665612
6,2018,21740,ess_f,138.8602336897457
6,2018,21921,ess_f,78.94069939413339
6,2018,30060,ess_f,177.15718610371854
6,2018,30420,ess_f,177.890561417666
6,2014,10110,ess_m,122.90466701479095
6,2014,21720,ess_m,91.68236215864009
6,2014,21740,ess_m,24.43135195375737
6,2014,21921,ess_m,89.43534901234503
6,2014,30060,ess_m,256.107104730215
6,2014,30420,ess_m,52.7331659917993
6,2016,10110,ess_m,26.372060071754007
6,2016,21720,ess_m,43.25172934888764
6,2016,21740,ess_m,16.518863713072225
6,2016,21921,ess_m,67.06989158991362
6,2016,30060,ess_m,241.70186871192175
6,2016,30420,ess_m,72.25709921290083
6,2018,10110,ess_m,105.54094487844328
6,2018,21720,ess_m,92.43837878017726
6,2018,21740,ess_m,84.39669598574963
6,2018,21921,ess_m,137.86032068505645
6,2018,30060,ess_m,242.72058887427096
6,2018,30420,ess_m,61.662468457079655
6,2014,10110,ess_t,316.28416959210557
6,2014,21720,ess_t,101.09373267107122
6,2014,21740,ess_t,22.854642816297634
6,2014,21921,ess_t,109.5547614843376
6,2014,30060,ess_t,281.11608107403407
6,2014,30420,ess_t,157.1154388464078
6,2016,10110,ess_t,83.05268373918594
6,2016,21720,ess_t,61.15658444396857
6,2016,21740,ess_t,24.20723442077892
6,2016,21921,ess_t,154.30371458635702
6,2016,30060,ess_t,435.26412991633345
6,2016,30420,ess_t,210.35971893974664
6,2018,10110,ess_t,387.2537707196257
6,2018,21720,ess_t,141.6570751555285
6,2018,21740,ess_t,239.12323627665273
6,2018,21921,ess_t,145.12070554393975
6,2018,30060,ess_t,343.16336315437275
6,2018,30420,ess_t,245.06080586358496
7,2014,10110,ess_f,67.4450361314746
7,2014,21720,ess_f,104.76071136149332
7,2014,21740,ess_f,2.570749608017713
7,2014,21921,ess_f,52.08079850820435
7,2014,30060,ess_f,222.73872841406006
7,2014,30420,ess_f,114.92085709454108
7,2016,10110,ess_f,131.44922731672344
7,2016,21720,ess_f,277.2456780316819
7,2016,21740,ess_f,14.219115580975503
7,2016,21921,ess_f,23.684612573720685
7,2016,30060,ess_f,175.51712775653635
7,2016,30420,ess_f,111.22194971449017
7,2018,10110,ess_f,77.45724942951303
7,2018,21720,ess_f,90.30759349491822
7,2018,21740,ess_f,38.88794351009622
7,2018,21921,ess_f,153.59008164559472
7,2018,30060,ess_f,284.09216110821404
7,2018,30420,ess_f,268.98470991874945
7,2014,10110,ess_m,110.41362332816847
7,2014,21720,ess_m,85.9914158602276
7,2014,21740,ess_m,3.028075957123223
7,2014,21921,ess_m,54.783116419970725
7,2014,30060,ess_m,293.1018748003129
7,2014,30420,ess_m,48.6895728007818
7,2016,10110,ess_m,86.47663235169948
7,2016,21720,ess_m,111.1304881454517
7,2016,21740,ess_m,7.88455137969263
7,2016,21921,ess_m,168.1023292101518
7,2016,30060,ess_m,376.8113946577746
7,2016,30420,ess_m,118.0511353606146
7,2018,10110,ess_m,62.58740121518702
7,2018,21720,ess_m,917.1437826686415
7,2018,21740,ess_m,31.100815871255058
7,2018,21921,ess_m,55.02117310066933
7,2018,30060,ess_m,350.03285891813096
7,2018,30420,ess_m,100.75859746296875
7,2014,10110,ess_t,172.9106406107064
7,2014,21720,ess_t,115.61063342564026
7,2014,21740,ess_t,2.850618382529879
7,2014,21921,ess_t,71.63283698060627
7,2014,30060,ess_t,649.7421349246652
7,2014,30420,ess_t,152.2439297114236
7,2016,10110,ess_t,291.0249435026777
7,2016,21720,ess_t,274.68640334001367
7,2016,21740,ess_t,9.707281457747438
7,2016,21921,ess_t,141.48915423606658
7,2016,30060,ess_t,374.8010471851353
7,2016,30420,ess_t,230.557703357282
7,2018,10110,ess_t,100.10751464210908
7,2018,21720,ess_t,445.81268426271697
7,2018,21740,ess_t,76.44285762636208
7,2018,21921,ess_t,128.4111117849349
7,2018,30060,ess_t,606.9555879536057
7,2018,30420,ess_t,274.5226361755759
8,2014,10110,ess_f,146.29255403374967
8,2014,21720,ess_f,286.60708875654706
8,2014,21740,ess_f,15.00001780390672
8,2014,21921,ess_f,59.594779113026455
8,2014,30060,ess_f,66.72897230067764
8,2014,30420,ess_f,59.13678273018969
8,2016,10110,ess_f,222.81185044467335
8,2016,21720,ess_f,152.02380418390518
8,2016,21740,ess_f,27.163996712393004
8,2016,21921,ess_f,45.56319678558998
8,2016,30060,ess_f,222.70696559743416
8,2016,30420,ess_f,161.61061813558823
8,2018,10110,ess_f,120.22590408983886
8,2018,21720,ess_f,390.8565266664051
8,2018,21740,ess_f,139.8526478780475
8,2018,21921,ess_f,152.94646268102588
8,2018,30060,ess_f,292.064308081245
8,2018,30420,ess_f,74.7500925516149
8,2014,10110,ess_m,33.06975846387865
8,2014,21720,ess_m,145.63077553848876
8,2014,21740,ess_m,6.623005079351858
8,2014,21921,ess_m,82.09964074888939
8,2014,30060,ess_m,123.51002845238983
8,2014,30420,ess_m,65.81195532281758
8,2016,10110,ess_m,95.09646511898148
8,2016,21720,ess_m,95.37111503433863
8,2016,21740,ess_m,22.478070823989878
8,2016,21921,ess_m,22.6913169223151
8,2016,30060,ess_m,453.29024123637214
8,2016,30420,ess_m,34.98679840971512
8,2018,10110,ess_m,81.27673733871212
8,2018,21720,ess_m,33.019477965055025
8,2018,21740,ess_m,158.39420314116143
8,2018,21921,ess_m,243.5025894282383
8,2018,30060,ess_m,292.27448657756946
8,2018,30420,ess_m,166.81955772537566
8,2014,10110,ess_t,107.30607129077553
8,2014,21720,ess_t,236.13155420894697
8,2014,21740,ess_t,10.153764481202026
8,2014,21921,ess_t,90.8321043507428
8,2014,30060,ess_t,357.62735722633863
8,2014,30420,ess_t,122.16125875486757
8,2016,10110,ess_t,158.31044793257894
8,2016,21720,ess_t,371.71745320456444
8,2016,21740,ess_t,26.634015345623492
8,2016,21921,ess_t,43.309608095308306
8,2016,30060,ess_t,344.102711708441
8,2016,30420,ess_t,187.05574213426954
8,2018,10110,ess_t,164.15142393908548
8,2018,21720,ess_t,132.12635108799756
8,2018,21740,ess_t,75.02895867632537
8,2018,21921,ess_t,270.73232911915824
8,2018,30060,ess_t,378.0627328694502
8,2018,30420,ess_t,215.9680506323437
9,2014,10110,ess_f,99.09987553552797
9,2014,21720,ess_f,136.04243354884846
9,2014,21740,ess_f,2.7424146981571247
9,2014,21921,ess_f,112.59057731955787
9,2014,30060,ess_f,78.51580408088243
9,2014,30420,ess_f,61.38990495832862
9,2016,10110,ess_f,129.33683029101402
9,2016,21720,ess_f,263.2712108166139
9,2016,21740,ess_f,23.664365823952714
9,2016,21921,ess_f,46.103294354400056
9,2016,30060,ess_f,256.1038286675423
9,2016,30420,ess_f,222.06692138977527
9,2018,10110,ess_f,102.9631433090172
9,2018,21720,ess_f,98.02055105357088
9,2018,21740,ess_f,225.90375715232312
9,2018,21921,ess_f,137.69511326918132
9,2018,30060,ess_f,194.35459136810337
9,2018,30420,ess_f,190.09641600290385
9,2014,10110,ess_m,64.36001037327516
9,2014,21720,ess_m,192.64220825114938
9,2014,21740,ess_m,3.1048774174820024
9,2014,21921,ess_m,204.34666659995602
9,2014,30060,ess_m,105.05694821643203
9,2014,30420,ess_m,80.30206357822239
9,2016,10110,ess_m,32.27679267233047
9,2016,21720,ess_m,45.67689761383952
9,2016,21740,ess_m,3.120771158416075
9,2016,21921,ess_m,23.372868562956114
9,2016,30060,ess_m,193.51440659526332
9,2016,30420,ess_m,85.74612915270285
9,2018,10110,ess_m,177.45530595583136
9,2018,21720,ess_m,348.90171816976505
9,2018,21740,ess_m,35.82275789971772
9,2018,21921,ess_m,80.45826673986059
9,2018,30060,ess_m,420.7633021471744
9,2018,30420,ess_m,225.69257816970466
9,2014,10110,ess_t,131.9034437947575
9,2014,21720,ess_t,208.37393917212668
9,2014,21740,ess_t,2.939442663715213
9,2014,21921,ess_t,243.01906401562414
9,2014,30060,ess_t,176.55086315426672
9,2014,30420,ess_t,134.03338539945216
9,2016,10110,ess_t,126.66426423092102
9,2016,21720,ess_t,91.62436806612729
9,2016,21740,ess_t,5.662552886745904
9,2016,21921,ess_t,45.26192258086847
9,2016,30060,ess_t,327.8198580401807
9,2016,30420,ess_t,352.1826354248895
9,2018,10110,ess_t,179.36138559295196
9,2018,21720,ess_t,602.9049566675607
9,2018,21740,ess_t,192.28465422003882
9,2018,21921,ess_t,166.77992738945366
9,2018,30060,ess_t,673.075623317528
9,2018,30420,ess_t,378.857057863681
10,2014,10110,ess_f,42.21878077686022
10,2014,21720,ess_f,162.043400046508
10,2014,21740,ess_f,18.710217313774756
10,2014,21921,ess_f,63.57741789674632
10,2014,30060,ess_f,220.74643748255292
10,2014,30420,ess_f,68.57654549981922
10,2016,10110,ess_f,189.57128655702894
10,2016,21720,ess_f,380.3601224152155
10,2016,21740,ess_f,9.074004118986222
10,2016,21921,ess_f,36.8148836147094
10,2016,30060,ess_f,163.88974332914432
10,2016,30420,ess_f,189.42643165237496
10,2018,10110,ess_f,172.95388852462227
10,2018,21720,ess_f,215.70527957471998
10,2018,21740,ess_f,717.7544706019046
10,2018,21921,ess_f,144.8701590447489
10,2018,30060,ess_f,208.77826402260834
10,2018,30420,ess_f,124.53894407340802
10,2014,10110,ess_m,41.19903062901824
10,2014,21720,ess_m,400.784790642585
10,2014,21740,ess_m,36.84050237502408
10,2014,21921,ess_m,206.59488034484406
10,2014,30060,ess_m,162.1377893370223
10,2014,30420,ess_m,36.66300464808167
10,2016,10110,ess_m,69.33962187605923
10,2016,21720,ess_m,109.9049198206123
10,2016,21740,ess_m,8.37750191894596
10,2016,21921,ess_m,108.54884760408332
10,2016,30060,ess_m,289.9488918844973
10,2016,30420,ess_m,48.52706864031694
10,2018,10110,ess_m,132.45008273205173
10,2018,21720,ess_m,184.04528042201713
10,2018,21740,ess_m,111.49728112916354
10,2018,21921,ess_m,89.97510709824971
10,2018,30060,ess_m,188.73173415448304
10,2018,30420,ess_m,54.423407838097255
10,2014,10110,ess_t,58.2795688325723
10,2014,21720,ess_t,516.51863959499
10,2014,21740,ess_t,25.877851507738555
10,2014,21921,ess_t,188.43640843034044
10,2014,30060,ess_t,251.15644063305237
10,2014,30420,ess_t,110.53442927048764
10,2016,10110,ess_t,243.19556558106459
10,2016,21720,ess_t,301.134365472251
10,2016,21740,ess_t,56.765441988513636
10,2016,21921,ess_t,81.47248820491671
10,2016,30060,ess_t,625.8826697426832
10,2016,30420,ess_t,245.7691732958359
10,2018,10110,ess_t,412.8522351897012
10,2018,21720,ess_t,229.55504064313718
10,2018,21740,ess_t,245.7946242510733
10,2018,21921,ess_t,158.94759833647052
10,2018,30060,ess_t,438.75355186527037
10,2018,30420,ess_t,158.12072735497375
11,2014,10110,ess_f,174.34572975803758
11,2014,21720,ess_f,71.07236575752725
11,2014,21740,ess_f,6.325925909725319
11,2014,21921,ess_f,53.840569324779466
11,2014,30060,ess_f,259.73553493013014
11,2014,30420,ess_f,72.23196124150711
11,2016,10110,ess_f,105.82792376225825
11,2016,21720,ess_f,64.76814293545971
11,2016,21740,ess_f,368.16421330680475
11,2016,21921,ess_f,65.53234391046576
11,2016,30060,ess_f,155.07913077345893
11,2016,30420,ess_f,112.99602317521081
11,2018,10110,ess_f,51.9053925224538
11,2018,21720,ess_f,185.49494094911353
11,2018,21740,ess_f,188.13940577993776
11,2018,21921,ess_f,346.15159157721547
11,2018,30060,ess_f,146.61490576451953
11,2018,30420,ess_f,117.17067300570298
11,2014,10110,ess_m,46.888703145732215
11,2014,21720,ess_m,125.72596275627384
11,2014,21740,ess_m,8.038366271826506
11,2014,21921,ess_m,56.47262587988009
11,2014,30060,ess_m,188.9429333819364
11,2014,30420,ess_m,75.65174938940547
11,2016,10110,ess_m,37.81817951013746
11,2016,21720,ess_m,27.668584262592375
11,2016,21740,ess_m,14.95809405727601
11,2016,21921,ess_m,114.99320649380819
11,2016,30060,ess_m,349.0872053510998
11,2016,30420,ess_m,68.72087853817222
11,2018,10110,ess_m,88.15808397265573
11,2018,21720,ess_m,300.81146556452546
11,2018,21740,ess_m,34.13123143663342
11,2018,21921,ess_m,127.978577502689
11,2018,30060,ess_m,252.00110745085615
11,2018,30420,ess_m,75.73961580252232
11,2014,10110,ess_t,208.5612155578455
11,2014,21720,ess_t,228.82633164462956
11,2014,21740,ess_t,7.249916820499188
11,2014,21921,ess_t,84.23787708412814
11,2014,30060,ess_t,474.9951714148474
11,2014,30420,ess_t,108.54643406173568
11,2016,10110,ess_t,103.85140810345608
11,2016,21720,ess_t,51.97175981613245
11,2016,21740,ess_t,42.77049817308439
11,2016,21921,ess_t,101.1503594697081
11,2016,30060,ess_t,683.6432051099198
11,2016,30420,ess_t,132.082744121468
11,2018,10110,ess_t,127.65741543993133
11,2018,21720,ess_t,396.30125646447124
11,2018,21740,ess_t,62.096756833765454
11,2018,21921,ess_t,304.8667779691866
11,2018,30060,ess_t,504.9322228270508
11,2018,30420,ess_t,199.6716065706856
12,2014,10110,ess_f,110.31244948978022
12,2014,21720,ess_f,148.25303238956727
12,2014,21740,ess_f,13.634959839546031
12,2014,21921,ess_f,122.94661710996563
12,2014,30060,ess_f,338.69934764359016
12,2014,30420,ess_f,43.50590485423602
12,2016,10110,ess_f,176.25091689327502
12,2016,21720,ess_f,216.00957999810072
12,2016,21740,ess_f,23.441312038945433
12,2016,21921,ess_f,104.68485835100978
12,2016,30060,ess_f,155.52613523223613
12,2016,30420,ess_f,131.30359916342496
12,2018,10110,ess_f,175.2984641222847
12,2018,21720,ess_f,163.323151008308
12,2018,21740,ess_f,129.8167083563914
12,2018,21921,ess_f,111.85497520770383
12,2018,30060,ess_f,90.34523805424783
12,2018,30420,ess_f,168.86351796633045
12,2014,10110,ess_m,56.60512332823639
12,2014,21720,ess_m,52.29889037733696
12,2014,21740,ess_m,8.425801607971778
12,2014,21921,ess_m,62.586275010573054
12,2014,30060,ess_m,244.76976104401587
12,2014,30420,ess_m,60.8126515226937
12,2016,10110,ess_m,57.68394397420057
12,2016,21720,ess_m,358.19382591210893
12,2016,21740,ess_m,6.0167274426041075
12,2016,21921,ess_m,75.51158251503806
12,2016,30060,ess_m,110.45139351406023
12,2016,30420,ess_m,52.27216316037229
12,2018,10110,ess_m,152.9945172061582
12,2018,21720,ess_m,157.50021657444717
12,2018,21740,ess_m,79.73544395894677
12,2018,21921,ess_m,96.97096265492944
12,2018,30060,ess_m,155.68591631639427
12,2018,30420,ess_m,71.26429760442933
12,2014,10110,ess_t,166.89433566287454
12,2014,21720,ess_t,189.46912189343465
12,2014,21740,ess_t,11.64915832335569
12,2014,21921,ess_t,93.7384708997759
12,2014,30060,ess_t,454.46101462351584
12,2014,30420,ess_t,106.32376612093638
12,2016,10110,ess_t,156.41846085944783
12,2016,21720,ess_t,462.58551520064384
12,2016,21740,ess_t,95.63733031911697
12,2016,21921,ess_t,102.89992649091757
12,2016,30060,ess_t,223.7543451588427
12,2016,30420,ess_t,197.9194470722529
12,2018,10110,ess_t,274.5799954901415
12,2018,21720,ess_t,276.7370943503021
12,2018,21740,ess_t,338.03264201447223
12,2018,21921,ess_t,188.3089731306883
12,2018,30060,ess_t,343.6334038886776
12,2018,30420,ess_t,337.07365377638115
13,2014,10110,ess_f,401.356088329235
13,2014,21720,ess_f,148.96466194427887
13,2014,21740,ess_f,4.9582706538387615
13,2014,21921,ess_f,235.29321797605323
13,2014,30060,ess_f,122.54645829265851
13,2014,30420,ess_f,55.01155134807507
13,2016,10110,ess_f,1067.2331953157925
13,2016,21720,ess_f,50.6404406221688
13,2016,21740,ess_f,9.421062861770737
13,2016,21921,ess_f,90.94652459002391
13,2016,30060,ess_f,265.3350223598477
13,2016,30420,ess_f,164.32722079128663
13,2018,10110,ess_f,114.17021933620725
13,2018,21720,ess_f,146.78802495102843
13,2018,21740,ess_f,375.5426006059837
13,2018,21921,ess_f,57.95855135219319
