year,species_code,comp_type,iss_age,base_iss_length,sub_iss_length,sub_samp,region
2019,10262,female,221.9054062797649,1301.442206074228,1301.442206074228,t250,goa
2019,10262,male,103.61807807360974,625.2579975803664,625.2579975803664,t250,goa
2019,10262,total,302.59090646257533,1828.48342504862,1828.48342504862,t250,goa
2019,21720,female,46.353812334588625,260.11828474539965,260.11828474539965,t250,goa
2019,21720,male,52.18392480329003,272.2977303117499,272.2977303117499,t250,goa
2019,21720,total,62.94987299839023,360.0891691907598,360.0891691907598,t250,goa
2019,21740,female,97.81635213553606,442.55233358605113,440.0533778719813,t250,goa
2019,21740,male,77.60887191382456,281.1341420635443,280.2853453277385,t250,goa
2019,21740,total,75.95801817265306,343.07719920998613,342.6379813401473,t250,goa
2019,30060,female,219.6739054432105,688.6376039335015,688.5393125421982,t250,goa
2019,30060,male,221.28270351307987,514.3603569945437,514.3606141623196,t250,goa
2019,30060,total,330.65229803305357,742.3785235215769,742.3219400727445,t250,goa
2019,30420,female,81.60551760380866,125.25494970739068,125.25494970739068,t250,goa
2019,30420,male,64.62426760971121,208.5427159516051,208.5427159516051,t250,goa
2019,30420,total,143.6500171012636,267.8020172838435,267.8020172838435,t250,goa
2021,10130,female,89.23538738490944,1285.0899841582875,1285.0899841582875,t250,goa
2021,10130,male,80.50570688588179,1175.5299548416676,1175.5299548416676,t250,goa
2021,10130,total,160.55991494346466,2007.2341100621456,2007.2341100621456,t250,goa
2021,10262,female,264.4580310884266,1699.8766363186608,1699.8766363186608,t250,goa
2021,10262,male,107.95535218962824,592.6939693043778,592.6939693043778,t250,goa
2021,10262,total,343.6370577905393,1933.2971393292064,1933.2971393292064,t250,goa
2021,21720,female,109.16666501543035,739.0352711835545,739.0352711835545,t250,goa
2021,21720,male,103.98263870144108,657.9496614150188,657.9496614150188,t250,goa
2021,21720,total,161.92659016226085,1181.910673925394,1181.910673925394,t250,goa
2021,21740,female,93.18137477921545,443.59580355054544,442.2366647212209,t250,goa
2021,21740,male,86.58064019845547,371.882971999405,370.4469452120593,t250,goa
2021,21740,total,97.91491052788004,489.7550777851271,488.9855402524185,t250,goa
2021,30060,female,185.0220629684902,295.5319876448332,295.4883707572794,t250,goa
2021,30060,male,226.1906172021816,331.9467055947913,331.9681462562207,t250,goa
2021,30060,total,341.6943527692779,418.9679567708126,418.9586588365785,t250,goa
2021,30420,female,103.26176590378569,151.638598887584,151.638598887584,t250,goa
2021,30420,male,107.8048043973079,254.37063148816512,254.37063148816512,t250,goa
2021,30420,total,197.3487853607919,321.1026378717317,321.1026378717317,t250,goa
1990,10180,female,42.31513935700315,523.1839096823296,523.1839096823296,t250,goa
1990,10180,male,24.170221479092422,241.54763753837705,241.54763753837705,t250,goa
1990,10180,total,65.64319809265314,618.9119008272987,618.9119008272987,t250,goa
1990,21720,female,81.28308974092788,480.9407216856797,480.9407216856797,t250,goa
1990,21720,male,64.24866052160854,410.3582477138457,410.3582477138457,t250,goa
1990,21720,total,106.64723060160914,587.6109651642599,587.6109651642599,t250,goa
1990,21740,female,107.30624681142643,699.0014237761196,690.9305809464546,t250,goa
1990,21740,male,78.67848206126102,483.1010968435183,476.90145336678256,t250,goa
1990,21740,total,108.60015082330727,416.2627458193009,414.8368679081077,t250,goa
1990,30060,female,99.13962870676764,130.06555013009822,130.03917510701254,t250,goa
1990,30060,male,148.88511736711192,212.6106058508764,212.62018865995685,t250,goa
1990,30060,total,148.50814522176765,218.129469766858,218.11425807253076,t250,goa
1990,30420,female,36.28033256629658,62.328513817014546,62.220569605879966,t250,goa
1990,30420,male,29.628739691990244,70.2658372724382,70.0988498171808,t250,goa
1990,30420,total,56.37578762580572,93.65497187082116,93.51708957157544,t250,goa
1993,10180,female,56.75624483739075,1145.6001341489778,1145.6001341489778,t250,goa
1993,10180,male,34.04364415179336,1060.4080553944311,1060.4080553944311,t250,goa
1993,10180,total,85.40064945808574,2115.0758795782863,2115.0758795782863,t250,goa
1993,21720,female,112.04983522743676,648.2885673749515,646.8551249781615,t250,goa
1993,21720,male,108.904872091293,607.6292904502044,605.9829961738903,t250,goa
1993,21720,total,154.88203735256582,935.7663225008,934.3746421109112,t250,goa
1993,21740,female,177.89360604048574,678.0094409346264,670.5465214886129,t250,goa
1993,21740,male,136.672344369839,472.3514867082616,467.40079381044063,t250,goa
1993,21740,total,191.42235829083668,872.4710620466547,864.5668658606414,t250,goa
1993,30060,female,139.31908981656366,221.94566708148807,220.8160986882355,t250,goa
1993,30060,male,160.8600760794064,279.8589807309749,277.97512890497296,t250,goa
1993,30060,total,221.140790924684,306.8482436832494,305.92298519921235,t250,goa
1993,30420,female,21.17583854894471,99.58787994354148,99.12537049059594,t250,goa
1993,30420,male,19.571446419149954,149.20508990783603,148.90191181535556,t250,goa
1993,30420,total,44.90433491054395,178.03561182430715,177.40522212858212,t250,goa
1996,10180,female,83.98585885024305,1047.266038307543,1047.266038307543,t250,goa
1996,10180,male,59.8487222899872,966.781348074748,966.781348074748,t250,goa
1996,10180,total,137.0151910254065,1773.5229887457454,1773.5229887457454,t250,goa
1996,20510,female,71.89437817935122,371.7146572463785,371.33325111409295,t250,goa
1996,20510,male,71.45756126747861,586.5896160312346,586.0038203835355,t250,goa
1996,20510,total,111.73886312791666,689.722038431,689.2236433656207,t250,goa
1996,21720,female,57.70779813325668,384.4963181555494,384.4963181555494,t250,goa
1996,21720,male,27.882403454215694,195.77083828645883,195.77083828645883,t250,goa
1996,21720,total,43.99418490516471,317.9677171941494,317.9677171941494,t250,goa
1996,21740,female,87.01511627497604,345.85903855288313,325.7168569636595,t250,goa
1996,21740,male,55.822715433291954,264.66431968309683,251.27772135076256,t250,goa
1996,21740,total,42.26615599788258,122.6751628588994,120.98237248632536,t250,goa
1996,30060,female,71.25445469366943,218.8244507477679,217.08831075126204,t250,goa
1996,30060,male,71.15483032825041,180.2474821116405,179.0983587422796,t250,goa
1996,30060,total,109.69139644613522,248.9457065674527,248.3639651912362,t250,goa
1996,30420,female,65.53734120475964,113.40003879018283,113.17751659613047,t250,goa
1996,30420,male,73.0814083823348,132.9439262614018,132.72274307422063,t250,goa
1996,30420,total,135.84525197290387,211.93854435455577,211.7662673731159,t250,goa
1999,10180,female,74.29495674424383,944.7485684852284,944.7485684852284,t250,goa
1999,10180,male,53.53281451611939,926.7998934483708,926.7998934483708,t250,goa
1999,10180,total,117.34528178187811,1635.1731955482092,1635.1731955482092,t250,goa
1999,20510,female,70.39006750691497,633.7650238499665,633.7650238499665,t250,goa
1999,20510,male,74.16763193051172,757.1387868375057,757.1387868375057,t250,goa
1999,20510,total,102.69016213418941,1023.4829133589252,1023.4829133589252,t250,goa
1999,21720,female,127.85872206714424,1100.6055757727856,1086.9140507676373,t250,goa
1999,21720,male,114.02009875549432,988.3019029514325,976.3272903370178,t250,goa
1999,21720,total,183.27769957314547,1494.60528900365,1479.663122402532,t250,goa
1999,21740,female,113.74823724070563,529.9852346878411,525.4172633704804,t250,goa
1999,21740,male,64.01035534555741,239.3041392475903,237.6918515146677,t250,goa
1999,21740,total,100.90005692925052,428.54215727166223,426.589736711087,t250,goa
1999,30060,female,76.17941817293901,158.0170798420762,157.92352325639223,t250,goa
1999,30060,male,72.72956655246398,105.12850534134552,105.06193041806472,t250,goa
1999,30060,total,105.60704161919315,193.3336164206397,193.1465506401448,t250,goa
1999,30420,female,32.648461783576664,74.62227905187213,74.62227905187213,t250,goa
1999,30420,male,40.37641139390249,87.00875197538676,87.00875197538676,t250,goa
1999,30420,total,61.01261814247572,163.85922866853647,163.85922866853647,t250,goa
2001,10180,female,118.3709386876966,350.8050433320491,350.8050433320491,t250,goa
2001,10180,male,76.19974631748936,346.66798331739733,346.66798331739733,t250,goa
2001,10180,total,184.84730992203396,652.6374181743422,652.6374181743422,t250,goa
2001,21720,female,105.44360105828969,572.102680409089,571.9951859755198,t250,goa
2001,21720,male,98.49780444786435,521.3291770347553,521.0363741851465,t250,goa
2001,21720,total,128.99974940347576,775.639703606829,775.3271618826086,t250,goa
2001,21740,female,35.77790368698325,87.53775094036048,86.69036924757121,t250,goa
2001,21740,male,25.556121868459435,87.8439841419168,86.78301007592859,t250,goa
2001,21740,total,29.99443531499738,91.32803946980565,91.02808105313164,t250,goa
2001,30420,female,53.123749552862144,84.35283520672436,84.35283520672436,t250,goa
2001,30420,male,56.02730757723732,148.98067799486012,148.98067799486012,t250,goa
2001,30420,total,102.14409951852438,171.83687230361633,171.83687230361633,t250,goa
2003,10180,female,110.38287665052395,487.33433754929933,487.33433754929933,t250,goa
2003,10180,male,84.99551709452332,532.7481770342068,532.7481770342068,t250,goa
2003,10180,total,169.78720534094046,764.0304560426252,764.0304560426252,t250,goa
2003,21720,female,142.53398015141977,1034.1360286766042,1034.1360286766042,t250,goa
2003,21720,male,124.8645481795189,1149.0590683214891,1149.0590683214891,t250,goa
2003,21720,total,211.35524322083785,1723.06302000311,1723.06302000311,t250,goa
2003,21740,female,152.206492046244,814.712564897935,812.1870032723288,t250,goa
2003,21740,male,124.37381728154726,722.4230246243258,721.7585125879699,t250,goa
2003,21740,total,165.54100932859438,870.0179801563963,868.544894753268,t250,goa
2003,30060,female,156.50182786640892,380.34005503418354,380.3863045489762,t250,goa
2003,30060,male,149.23713407661742,407.0348178971658,407.0347217726488,t250,goa
2003,30060,total,246.36441159434648,514.5759738689253,514.6294421915865,t250,goa
2003,30420,female,18.603046275310895,154.8936519031025,154.8936519031025,t250,goa
2003,30420,male,24.364254803143577,156.0477918791683,156.0477918791683,t250,goa
2003,30420,total,43.35869977830376,250.82159827050063,250.82159827050063,t250,goa
2005,10180,female,120.56479094856688,883.6881447338691,883.6881447338691,t250,goa
2005,10180,male,90.92168991417016,1085.6210619701792,1085.6210619701792,t250,goa
2005,10180,total,188.36067454614823,1815.1431349674267,1815.1431349674267,t250,goa
2005,21720,female,62.537769671953974,388.56427651510114,388.56427651510114,t250,goa
2005,21720,male,70.8561768341515,424.0844874995849,424.0844874995849,t250,goa
2005,21720,total,87.99630838177116,527.3100942963922,527.3100942963922,t250,goa
2005,21740,female,190.0205421011656,852.2783491763623,848.7876773890026,t250,goa
2005,21740,male,139.8759775826025,685.8795455661655,682.5586384016918,t250,goa
2005,21740,total,71.81947512807896,381.03848250378,377.8451822028064,t250,goa
2005,30060,female,166.95175896573704,479.9614587280775,479.6740359290192,t250,goa
2005,30060,male,163.54735399173717,486.487167956704,486.10705656496503,t250,goa
2005,30060,total,273.68214910191756,625.1859060012189,624.9891383242398,t250,goa
2005,30420,female,35.37368410854538,21.325160032258445,21.326451533621203,t250,goa
2005,30420,male,51.0261254265606,96.01788899258648,96.0026164141393,t250,goa
2005,30420,total,67.2512597637455,46.00225242735168,46.00024886016635,t250,goa
2007,10180,female,87.02796734907551,649.1782022310476,649.1782022310476,t250,goa
2007,10180,male,75.79371109505942,822.9183452207723,822.9183452207723,t250,goa
2007,10180,total,150.2469184375337,1360.5968064747296,1360.5968064747296,t250,goa
2007,21720,female,30.1147596612717,328.58464881812756,327.9300896023976,t250,goa
2007,21720,male,35.52160044690191,359.6823002569368,358.9910878924882,t250,goa
2007,21720,total,36.448192018301896,409.38939726128297,409.09885808392215,t250,goa
2007,21740,female,79.11854887892535,358.1062878788988,354.9045075306522,t250,goa
2007,21740,male,81.7301443309895,332.5224784862756,330.75994944737965,t250,goa
2007,21740,total,90.98790959359592,427.30304641106255,425.4945598252285,t250,goa
2007,30060,female,175.5364876097772,432.87870132838026,431.49444068868434,t250,goa
2007,30060,male,154.91234548896912,437.87869795643235,437.60290813713306,t250,goa
2007,30060,total,301.51415672899276,532.1524206782397,531.1836105481619,t250,goa
2007,30420,female,117.52538845936073,219.81295985866137,219.81295985866137,t250,goa
2007,30420,male,100.49477361457704,177.19058118217825,177.19058118217825,t250,goa
2007,30420,total,194.26412566968617,276.4783768513385,276.4783768513385,t250,goa
2009,10180,female,118.70412437484173,852.4697298897828,852.4697298897828,t250,goa
2009,10180,male,93.28074349413708,961.1667015867048,961.1667015867048,t250,goa
2009,10180,total,196.18939992328785,1686.4925500397974,1686.4925500397974,t250,goa
2009,21720,female,78.76722431121374,490.65348107538927,490.6465408749853,t250,goa
2009,21720,male,65.78669153796612,452.547033465792,452.53764976909486,t250,goa
2009,21720,total,14.544213955412284,114.51378216959056,113.98068419414544,t250,goa
2009,21740,female,103.16401086016484,444.23750749161985,442.7361674693283,t250,goa
2009,21740,male,89.24836723538296,340.66102138206156,339.78849008725905,t250,goa
2009,21740,total,72.36989046851893,384.27215071007817,383.7767016059143,t250,goa
2009,30060,female,57.92720227107372,512.8511993437542,512.5901020908927,t250,goa
2009,30060,male,43.4478637595613,531.9311206050315,531.1243147377846,t250,goa
2009,30060,total,91.50662565094152,688.1528831283034,687.7700154903591,t250,goa
2009,30420,female,114.39233814662262,160.35812696485604,160.35812696485604,t250,goa
2009,30420,male,112.64954459410168,182.44739390094952,182.44739390094952,t250,goa
2009,30420,total,205.53722857293056,300.9563431412029,300.9563431412029,t250,goa
2011,10180,female,105.861672547911,690.203520294734,690.203520294734,t250,goa
2011,10180,male,78.68900734391515,719.3962379243426,719.3962379243426,t250,goa
2011,10180,total,164.28645368247683,1293.1753350447327,1293.1753350447327,t250,goa
2011,21720,female,94.74229708258264,478.4134431520259,478.4134431520259,t250,goa
2011,21720,male,99.05324763287707,565.6590104097858,565.6590104097858,t250,goa
2011,21720,total,128.6994462516465,668.1263507926463,668.1263507926463,t250,goa
2011,21740,female,115.98329130802176,465.0485487893712,463.5010787227567,t250,goa
2011,21740,male,89.72034932558302,363.8301273628349,362.5539537814757,t250,goa
2011,21740,total,119.46244386595998,470.0530576263126,468.7931048618495,t250,goa
2011,30060,female,108.90215137281488,269.0328878073534,269.0328878073534,t250,goa
2011,30060,male,118.50648650272876,267.5166269475311,267.5166269475311,t250,goa
2011,30060,total,172.34926079636327,317.98964551898797,317.98964551898797,t250,goa
2011,30420,female,79.69946541318271,149.19727057007236,149.19727057007236,t250,goa
2011,30420,male,56.55669981069299,141.34346469080415,141.34346469080415,t250,goa
2011,30420,total,124.87557381256264,332.4505392310032,332.4505392310032,t250,goa
2013,10180,female,82.2205682208123,409.5807531717693,409.5807531717693,t250,goa
2013,10180,male,77.72746985384664,315.15407508099463,315.15407508099463,t250,goa
2013,10180,total,150.9714908640354,555.9689828233135,555.9689828233135,t250,goa
2013,21720,female,79.04259311181579,421.610182625385,421.610182625385,t250,goa
2013,21720,male,54.12766601095435,366.4509800309429,366.4509800309429,t250,goa
2013,21720,total,72.48676462524601,486.7414878805546,486.7414878805546,t250,goa
2013,21740,female,64.52158008465622,157.42418900045294,157.26753254231906,t250,goa
2013,21740,male,63.39933912286634,141.37237010714767,141.18943593860325,t250,goa
2013,21740,total,68.30565559564397,163.81454612840244,163.71171066981046,t250,goa
2013,30060,female,154.77421633671906,452.77315439125294,452.1246953838825,t250,goa
2013,30060,male,133.0327170216541,500.8179067321864,500.2416172247015,t250,goa
2013,30060,total,243.10106372382415,675.8774440876105,675.2279990906619,t250,goa
2013,30420,female,91.70864585460816,84.99244059520018,84.99244059520018,t250,goa
2013,30420,male,78.79796565731831,80.41383145880141,80.41383145880141,t250,goa
2013,30420,total,158.66351212236495,131.10544902060124,131.10544902060124,t250,goa
2015,10180,female,97.2133883144522,444.6489146137171,444.6489146137171,t250,goa
2015,10180,male,81.35328316253268,514.7892357692582,514.7892357692582,t250,goa
2015,10180,total,167.86085963658624,852.0786233506047,852.0786233506047,t250,goa
2015,21720,female,104.45890861448902,1088.4638066253524,1069.6038521179987,t250,goa
2015,21720,male,97.12190966039368,1111.8048451982645,1101.499352504861,t250,goa
2015,21720,total,132.0902226873162,1504.1922620463563,1488.5596623635051,t250,goa
2015,21740,female,106.9754830979493,470.5215942217855,469.2090327375241,t250,goa
2015,21740,male,83.0498704031793,380.5849836993132,379.55682800425785,t250,goa
2015,21740,total,111.06624105184515,490.27450173158815,489.67299549008425,t250,goa
2015,30060,female,128.2921495890484,462.007250896717,461.94637994006234,t250,goa
2015,30060,male,134.85679203119466,507.2034497471955,507.280557795125,t250,goa
2015,30060,total,225.70315604386224,624.6590336386886,624.6717120289479,t250,goa
2015,30420,female,103.45674238572109,173.7258223432202,173.7258223432202,t250,goa
2015,30420,male,64.45046804341992,99.76686642289678,99.76686642289678,t250,goa
2015,30420,total,150.9762145695235,252.1970876879456,252.1970876879456,t250,goa
1990,10110,female,92.44746743539604,2752.415350090882,2751.404653125297,t250,goa
1990,10110,male,32.90865041367188,1661.4081909302497,1660.6263924931873,t250,goa
1990,10110,total,106.37047318470437,3795.2479319334966,3795.796721295368,t250,goa
1990,10130,female,33.76332244566259,1177.6777273935536,1171.9727849677354,t250,goa
1990,10130,male,27.076455923296525,943.026889563014,942.5016674327018,t250,goa
1990,10130,total,67.55526375159847,1803.7926075002272,1800.0067026260665,t250,goa
1990,10200,female,48.50021711715149,924.5581920024684,924.5581920024684,t250,goa
1990,10200,male,29.169118778279064,509.5194537365484,509.5194537365484,t250,goa
1990,10200,total,79.52942476779855,1301.4616007370728,1301.4616007370728,t250,goa
1993,10110,female,248.58167112048625,5636.718706443195,5629.265411395386,t250,goa
1993,10110,male,158.516022268238,2359.464437144556,2359.9353878501756,t250,goa
1993,10110,total,369.7197083305221,7103.788389932324,7099.137753268418,t250,goa
1993,10130,female,63.63065212828468,1121.9892413279204,1121.3140883112617,t250,goa
1993,10130,male,38.1207368078302,881.6272534806294,881.6131808737161,t250,goa
1993,10130,total,98.1529101289483,2048.842024664491,2048.582571103187,t250,goa
1993,10200,female,41.49296473734878,1730.7966068094115,1730.7966068094115,t250,goa
1993,10200,male,32.14093049235774,964.7364258674064,964.7364258674064,t250,goa
1993,10200,total,61.86837590742873,2260.432151534949,2260.432151534949,t250,goa
1996,10110,female,181.73045676204964,5131.9571689268505,5131.658912138902,t250,goa
1996,10110,male,106.91697849496624,2176.722436465942,2176.3458341557457,t250,goa
1996,10110,total,273.530248252656,6207.227608583426,6205.866045495402,t250,goa
1996,10130,female,99.158558653213845,1706.7761755419583,1706.6696313692728,t250,goa
1996,10130,male,67.17894934032641,1484.4749262046803,1483.9904685863391,t250,goa
1996,10130,total,153.64746833628163,2957.4132850921087,2956.898571629327,t250,goa
1996,10200,female,77.2604566348169,1461.8327989181762,1461.836563062148,t250,goa
1996,10200,male,49.88654764823133,1084.7609912613268,1082.4750574624916,t250,goa
1996,10200,total,123.28083443512443,2164.622025280857,2162.367029912185,t250,goa
1996,10261,female,26.256606048606763,780.8788366410379,777.0378291119928,t250,goa
1996,10261,male,15.117549938650749,315.14724051911287,312.91245398983455,t250,goa
1996,10261,total,43.97416243624363,611.2188949107433,608.0506633007561,t250,goa
1996,10262,female,43.88256798953221,1434.7552353110607,1434.7552353110607,t250,goa
1996,10262,male,31.738792705156083,402.0127955053349,402.0127955053349,t250,goa
1996,10262,total,66.44669065946968,1710.920239044314,1710.920239044314,t250,goa
1999,10110,female,245.91344752362983,5485.279293155885,5481.978935376105,t250,goa
1999,10110,male,164.38279240557904,2822.9702340122944,2816.7762226603254,t250,goa
1999,10110,total,386.4084238452278,7087.439321392952,7088.401162524492,t250,goa
1999,10130,female,114.88249520847762,1522.3754830529442,1521.5205999279883,t250,goa
1999,10130,male,84.7814105959731,1338.977506994212,1338.6162609429682,t250,goa
1999,10130,total,165.97149052103205,2522.3516778205517,2521.5440400916377,t250,goa
1999,10200,female,79.67260992454129,1445.8615320481204,1445.8615320481204,t250,goa
1999,10200,male,71.7189696376743,1035.2418102610443,1035.2418102610443,t250,goa
1999,10200,total,149.2902730108201,1972.2382268643755,1972.2382268643755,t250,goa
1999,10261,female,67.09495951946353,309.4467679764715,309.4467679764715,t250,goa
1999,10261,male,43.36856330905068,281.5942125038111,281.5942125038111,t250,goa
1999,10261,total,99.23464500488949,480.99819968613826,480.99819968613826,t250,goa
1999,10262,female,83.20922777723077,1477.345251826085,1477.345251826085,t250,goa
1999,10262,male,50.40986913729447,388.0835861810149,388.0835861810149,t250,goa
1999,10262,total,130.54509044712125,1621.177857053874,1621.177857053874,t250,goa
2001,10110,female,383.41356290087873,2957.353037194498,2945.3143824613617,t250,goa
2001,10110,male,233.796977877924,1349.5655740473228,1341.925339584222,t250,goa
2001,10110,total,535.6229981680343,3667.660639271306,3654.753392414259,t250,goa
2001,10130,female,154.3104335842959,1311.1859671550137,1311.2170935625174,t250,goa
2001,10130,male,136.04846091998996,1006.513831746191,1006.1937111593222,t250,goa
2001,10130,total,259.1593305276023,2106.6366129414714,2106.3722239114636,t250,goa
2001,10200,female,146.38890826614391,899.9070784930968,899.9070784930968,t250,goa
2001,10200,male,98.81984952138792,584.2069888266767,584.2069888266767,t250,goa
2001,10200,total,207.35861439575444,1165.437229308592,1165.437229308592,t250,goa
2001,10261,female,114.11607189593131,964.0761532927428,964.0761532927428,t250,goa
2001,10261,male,88.8235447180897,611.2290409503565,611.2290409503565,t250,goa
2001,10261,total,175.6227600463799,1383.3102570410083,1383.3102570410083,t250,goa
2001,10262,female,143.03181654990178,1134.5975398090202,1134.5975398090202,t250,goa
2001,10262,male,89.27050439025635,388.73285991596606,388.73285991596606,t250,goa
2001,10262,total,218.44503500179837,1427.6188765649113,1427.6188765649113,t250,goa
2003,10110,female,200.69730966230765,2230.889265093624,2228.658094445047,t250,goa
2003,10110,male,160.59647237993903,1234.2665830242856,1231.3321925701507,t250,goa
2003,10110,total,298.319619888595,2664.5216657631486,2661.303191519495,t250,goa
2003,10130,female,98.1856326645874,2304.383249241534,2304.063758361119,t250,goa
2003,10130,male,105.20405434491822,2079.297487388387,2079.0602312307133,t250,goa
2003,10130,total,203.45629926747336,3679.0291790636898,3678.513142663412,t250,goa
2003,10200,female,102.55533522507709,1648.488416337435,1648.488416337435,t250,goa
2003,10200,male,89.4730727646918,1296.0964747634357,1296.0964747634357,t250,goa
2003,10200,total,170.83123273835523,2371.9986415711915,2371.9986415711915,t250,goa
2003,10261,female,109.40056074879676,1150.0494424218475,1150.1035359415716,t250,goa
2003,10261,male,58.46703009757539,403.9119692581982,403.6539618684787,t250,goa
2003,10261,total,144.28970375610524,991.6436332699856,992.2673387719434,t250,goa
2003,10262,female,165.1377990867517,2210.8502617534687,2210.8502617534687,t250,goa
2003,10262,male,90.0115597592425,874.4394209137886,874.4394209137886,t250,goa
2003,10262,total,238.2680862722472,2833.606065232055,2833.606065232055,t250,goa
2005,10110,female,190.29123133840625,5610.05316260522,5599.680064637002,t250,goa
2005,10110,male,137.02690630975107,2448.4323025729636,2444.152084542769,t250,goa
2005,10110,total,301.05565887651824,6796.86985004371,6781.138720501347,t250,goa
2005,10130,female,100.22600714379242,2424.3454382835453,2422.565400635006,t250,goa
2005,10130,male,78.45383783798025,1787.4218495241353,1785.5538718421249,t250,goa
2005,10130,total,161.7797340711505,3431.6608892872728,3428.1960287048455,t250,goa
2005,10200,female,115.6768708401206,2064.743584510064,2064.743584510064,t250,goa
2005,10200,male,87.66084761781673,1313.942111320056,1313.942111320056,t250,goa
2005,10200,total,188.68447172607364,2887.659711205024,2887.659711205024,t250,goa
2005,10261,female,82.23401705041498,1124.251257215165,1124.251257215165,t250,goa
2005,10261,male,56.81860857628713,671.2515280101888,671.2515280101888,t250,goa
2005,10261,total,126.47050841141515,1374.624922735362,1374.624922735362,t250,goa
2005,10262,female,100.68366161634724,1779.4740588504287,1776.4037049964186,t250,goa
2005,10262,male,46.377072687908935,470.45052874531393,470.222666615554,t250,goa
2005,10262,total,131.09367865555384,1741.798311877628,1740.1800638136092,t250,goa
2007,10110,female,179.30651402531197,4520.86369241462,4519.929618216384,t250,goa
2007,10110,male,122.36231521073492,1988.696721004883,1988.265220869436,t250,goa
2007,10110,total,292.0527400545822,5148.301736867994,5147.683276082636,t250,goa
2007,10130,female,171.51055822656917,2090.5743337101826,2090.294713336153,t250,goa
2007,10130,male,122.32043420879242,1510.070004214852,1510.0979693528586,t250,goa
2007,10130,total,273.69769892138424,2973.946113157596,2974.578754755318,t250,goa
2007,10200,female,85.26441034707508,1436.692219524182,1432.597830767817,t250,goa
2007,10200,male,66.99049419971422,1122.7072252025632,1120.4744018800425,t250,goa
2007,10200,total,135.80301973665405,1934.5146518051288,1931.0015563211757,t250,goa
2007,10261,female,96.78546020200262,1060.4848053140618,1060.4848053140618,t250,goa
2007,10261,male,52.23352612963379,588.561305661314,588.561305661314,t250,goa
2007,10261,total,138.00602963126323,1190.7763758699457,1190.7763758699457,t250,goa
2007,10262,female,99.24982412069436,2872.2461849285546,2872.2461849285546,t250,goa
2007,10262,male,69.16876182427104,1050.251137732808,1050.251137732808,t250,goa
2007,10262,total,158.59181508410296,3512.3592200141666,3512.3592200141666,t250,goa
2009,10110,female,192.30136036400677,2920.1303188985435,2907.7682038207813,t250,goa
2009,10110,male,144.38537061496183,1553.2489230763365,1550.406351553322,t250,goa
2009,10110,total,295.47799170683845,3247.281737250863,3238.1846097992675,t250,goa
2009,10130,female,146.67901546408007,1009.1740219076396,1009.13147527303,t250,goa
2009,10130,male,120.5456866063448,1103.8502962321757,1103.6157484881044,t250,goa
2009,10130,total,238.72250827948116,1774.988340228199,1774.7771406257884,t250,goa
2009,10200,female,107.02866453212565,2191.741674380203,2191.741674380203,t250,goa
2009,10200,male,69.62191382476074,1442.1756823860785,1442.1756823860785,t250,goa
2009,10200,total,153.651265176259,2950.584692002053,2950.584692002053,t250,goa
2009,10261,female,101.53855246509642,773.4500811315046,772.2788338542294,t250,goa
2009,10261,male,50.389198596477,344.5437402951133,344.39855155254435,t250,goa
2009,10261,total,122.02915582983556,575.3976083548519,574.9768183333675,t250,goa
2009,10262,female,112.56143927444384,1342.6428854451367,1342.6428854451367,t250,goa
2009,10262,male,69.06754302651059,366.56346770361296,366.56346770361296,t250,goa
2009,10262,total,156.69832572302235,1201.8939493248488,1201.8939493248488,t250,goa
2011,10110,female,182.76880307713816,2931.4539877950447,2928.917667569143,t250,goa
2011,10110,male,136.3526289676388,1651.156948668612,1649.2616974651603,t250,goa
2011,10110,total,301.6805294607442,3781.962938746928,3779.1195036166514,t250,goa
2011,10130,female,121.91001292898468,847.6439742907924,847.6439742907924,t250,goa
2011,10130,male,68.26116209293608,503.6295837512546,503.6295837512546,t250,goa
2011,10130,total,165.3257922564513,991.590067100328,991.590067100328,t250,goa
2011,10200,female,87.40303780301271,1622.0190963499526,1622.0190963499526,t250,goa
2011,10200,male,77.12922790827352,1191.51179550403,1191.51179550403,t250,goa
2011,10200,total,146.16188713841967,2432.565293520904,2432.565293520904,t250,goa
2011,10261,female,67.51933083879442,618.3414743662438,618.3414743662438,t250,goa
2011,10261,male,41.77265608358115,360.75754357811667,360.75754357811667,t250,goa
2011,10261,total,104.94504360977598,945.2792814710044,945.2792814710044,t250,goa
2011,10262,female,76.10258557893202,1711.0213701093824,1711.0213701093824,t250,goa
2011,10262,male,44.60120051706824,428.02147300080975,428.02147300080975,t250,goa
2011,10262,total,111.0115351989278,1746.5588484883972,1746.5588484883972,t250,goa
2013,10110,female,177.51551567700812,1901.464314243688,1900.4097724481703,t250,goa
2013,10110,male,126.51536782276044,1143.7556733695662,1143.2889264833054,t250,goa
2013,10110,total,279.4851252366573,2498.6938245811843,2498.248288118774,t250,goa
2013,10130,female,107.3587301857512,1579.4638382971093,1579.4695020514685,t250,goa
2013,10130,male,75.60278867247231,784.9692712716113,785.0187779194619,t250,goa
2013,10130,total,179.54153561922143,1782.2409558103188,1782.270050743839,t250,goa
2013,10200,female,95.09472955977812,827.1989565762495,827.1989565762495,t250,goa
2013,10200,male,68.33530537441233,589.1572673791975,589.1572673791975,t250,goa
2013,10200,total,142.78328935658516,1088.117809209684,1088.117809209684,t250,goa
2013,10261,female,62.99257258459664,493.75486026337865,493.75486026337865,t250,goa
